Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S242283359,Eurasian Magpie,Pica pica,21467,X,DK-02,Rudersdal,L45849602,Train Stop,55.82343,12.572149,2025-05-25,,eBird - Casual Observation,,0,,,1
S242299306,Eurasian Jackdaw,Coloeus monedula,21514,X,DK-01,Frederiksberg,L45897489,Fountain,55.670592,12.525241,2025-05-25,,eBird - Casual Observation,,0,,,1
S241973643,Eurasian Jackdaw,Coloeus monedula,21514,X,DK-01,København,L45820499,Train Station,55.682692,12.571473,2025-05-24,,eBird - Casual Observation,,0,,,1
S160945375,American Crow,Corvus brachyrhynchos,21557,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2024-02-08,,eBird - Casual Observation,,0,,,1
S228447331,Fish Crow,Corvus ossifragus,21570,X,US-CT,New London,L43249470,Hole In The Wall Beach,41.32165,-72.195739,2025-04-23,07:41 AM,eBird - Casual Observation,,0,,,1
S242844791,Hooded Crow,Corvus cornix,21578,X,DK-01,København,L46016966,Castle Most,55.686527,12.578977,2025-05-26,,eBird - Casual Observation,,0,,,1
S230632315,Large-billed Crow,Corvus macrorhynchos,21586,X,JP-14,Yokohama,L43668655,Baseball Stadium,35.444357,139.640832,2025-04-29,,eBird - Casual Observation,,0,,,1
S207362234,Common Raven,Corvus corax,21624,X,US-MA,Middlesex,L39038998,Washington Tower,42.369206,-71.14403,2024-12-31,02:57 PM,eBird - Casual Observation,,0,,,1
S278866987,Common Raven,Corvus corax,21624,X,CA-ON,Ottawa,L53946217,Downtown,45.419685,-75.699784,2025-10-12,08:25 AM,eBird - Casual Observation,,0,,,1
S175823124,Common Raven,Corvus corax,21624,X,US-CA,Santa Barbara,L32045989,Channel Islands National Park,34.049176,-119.558118,2024-05-19,,eBird - Casual Observation,,0,,,1
S197630608,Black-capped Chickadee,Poecile atricapillus,22065,X,US-MA,Essex,L37086018,Ipswich Audubon Sanctuary,42.631316,-70.916074,2024-10-05,12:49 PM,eBird - Casual Observation,,0,,,1
S128969939,Black-capped Chickadee,Poecile atricapillus,22065,X,US-MA,Essex,L22700624,Ipswich Nature sanctuary,42.628911,-70.918067,2023-02-19,,eBird - Casual Observation,,0,,,1
S148802888,Black-capped Chickadee,Poecile atricapillus,22065,X,US-MA,Middlesex,L26899323,Drumlin Farms,42.40868,-71.328967,2023-09-02,,eBird - Casual Observation,,0,,,1
S175750027,Oak Titmouse,Baeolophus inornatus,22150,X,US-CA,Los Angeles,L32031350,La Canada,34.192347,-118.187054,2024-05-19,02:32 PM,eBird - Casual Observation,,0,,,1
S128970016,Tufted Titmouse,Baeolophus bicolor,22160,X,US-MA,Essex,L22700624,Ipswich Nature sanctuary,42.628911,-70.918067,2023-02-19,,eBird - Casual Observation,,0,,,1
S128970138,Tufted Titmouse,Baeolophus bicolor,22160,X,US-MA,Essex,L22700624,Ipswich Nature sanctuary,42.628911,-70.918067,2023-02-19,,eBird - Casual Observation,,0,,,1
S247306904,Tufted Titmouse,Baeolophus bicolor,22160,X,US-MA,Middlesex,L46941363,Lechemere,42.371611,-71.076448,2025-06-06,,eBird - Casual Observation,,0,,,1
S232253787,Asian Tit,Parus cinereus,22193,X,JP-13,Shibuya City,L43957537,Pond,35.683193,139.710422,2025-05-03,,eBird - Casual Observation,,0,,,1
S189813884,Tree Swallow,Tachycineta bicolor,24064,X,US-MA,Barnstable,L35378648,Mass Audubon Wellfleet Bay,41.881241,-70.001305,2024-08-01,,eBird - Casual Observation,,0,,,1
S177314818,Tree Swallow,Tachycineta bicolor,24064,X,US-MA,Middlesex,L32376093,Broadmore,42.255983,-71.340626,2024-05-26,12:10 PM,eBird - Casual Observation,,0,,,1
S189811700,Purple Martin,Progne subis,24081,X,US-MA,Barnstable,L35378072,Mass Audubon Wellfleet Bay,41.880708,-69.996723,2024-08-01,01:48 PM,eBird - Casual Observation,,0,,,1
S175747798,Northern Rough-winged Swallow,Stelgidopteryx serripennis,24106,X,US-CA,Los Angeles,L32030991,La Canada,34.191008,-118.18589,2024-05-19,02:22 PM,eBird - Casual Observation,,0,,,1
S143634529,Barn Swallow,Hirundo rustica,24187,X,US-MA,Plymouth,L25706518,Peddocks island,42.29933,-70.926385,2023-07-05,,eBird - Casual Observation,,0,,,1
S232271305,Barn Swallow,Hirundo rustica,24187,X,JP-13,Shibuya City,L43960472,Mother And Child Garden,35.685307,139.706419,2025-05-03,,eBird - Casual Observation,,0,,,1
S242091949,Western House-Martin,Delichon urbicum,24214,X,DK-02,Rudersdal,L45849602,Train Stop,55.82343,12.572149,2025-05-24,09:02 PM,eBird - Casual Observation,,0,,,1
S242833547,Western House-Martin,Delichon urbicum,24214,X,DK-02,Rudersdal,L45849602,Train Stop,55.82343,12.572149,2025-05-26,10:12 AM,eBird - Casual Observation,,0,,,1
S232266674,Asian House-Martin,Delichon dasypus,24220,X,JP-13,Shinjuku City,L43959889,Tea House,35.685179,139.708834,2025-05-03,,eBird - Casual Observation,,0,,,1
S231001278,Asian House-Martin,Delichon dasypus,24220,X,JP-14,Yokohama,L43733299,Rose Garden,35.439687,139.655109,2025-04-30,,eBird - Casual Observation,,0,,,1
S232311681,Brown-eared Bulbul,Hypsipetes amaurotis,24569,X,JP-13,Shibuya City,L43969543,Edge Of Park,35.674861,139.692033,2025-05-03,,eBird - Casual Observation,,0,,,1
S232760276,Brown-eared Bulbul,Hypsipetes amaurotis,24569,X,JP-13,Shinjuku City,L44049745,Shrine,35.690363,139.6886,2025-05-04,,eBird - Casual Observation,,0,,,1
S232712305,Brown-eared Bulbul,Hypsipetes amaurotis,24569,X,JP-13,Shinjuku City,L44049745,Shrine,35.690363,139.6886,2025-05-04,07:41 AM,eBird - Casual Observation,,0,,,1
S175709521,Bushtit,Psaltriparus minimus,25253,X,US-CA,Los Angeles,L32022134,CalTech,34.137244,-118.12542,2024-05-19,12:01 PM,eBird - Casual Observation,,0,,,1
S148901918,White-breasted Nuthatch,Sitta carolinensis,26889,X,US-MA,Essex,L26921811,Ipswich,42.633881,-70.91871,2023-09-03,,eBird - Casual Observation,,0,,,1
S128969633,White-breasted Nuthatch,Sitta carolinensis,26889,X,US-MA,Essex,L22700624,Ipswich Nature sanctuary,42.628911,-70.918067,2023-02-19,,eBird - Casual Observation,,0,,,1
S188391248,Brown Creeper,Certhia americana,27026,X,US-MA,Middlesex,L35055922,Nashoba Brook Audubon,42.550366,-71.431182,2024-07-23,,eBird - Casual Observation,,0,,,1
S181627947,Northern House Wren,Troglodytes aedon,27191,X,US-MA,Bristol,L33391490,Attleboro Springs Audobon,41.927779,-71.26605,2024-06-15,11:50 AM,eBird - Casual Observation,,0,,,1
S248119054,Marsh Wren,Cistothorus palustris,27329,X,US-MA,Essex,L37088121,Mass Audubon Ipswich,42.627076,-70.91873,2025-06-08,10:19 AM,eBird - Casual Observation,,0,,,1
S164816665,Carolina Wren,Thryothorus ludovicianus,27348,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2024-03-14,,eBird - Casual Observation,,0,,,1
S177624267,European Starling,Sturnus vulgaris,27813,X,US-MA,Middlesex,L32450190,Cambridge,42.372441,-71.074891,2024-05-27,,eBird - Casual Observation,,0,,,1
S164817534,European Starling,Sturnus vulgaris,27813,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2024-03-14,,eBird - Casual Observation,,0,,,1
S124370708,European Starling,Sturnus vulgaris,27813,X,US-MA,Suffolk,L19989473,Boston East,42.373746,-71.041674,2022-12-21,,eBird - Casual Observation,,0,,,1
S127556650,European Starling,Sturnus vulgaris,27813,X,US-MA,Suffolk,L22453616,Haymarket,42.361967,-71.05683,2023-02-03,,eBird - Casual Observation,,0,,,1
S230632172,White-cheeked Starling,Spodiopsar cineraceus,27858,X,JP-14,Yokohama,L43668655,Baseball Stadium,35.444357,139.640832,2025-04-29,,eBird - Casual Observation,,0,,,1
S140373842,Gray Catbird,Dumetella carolinensis,28000,X,US-MA,Hampshire,L24913685,Smith College,42.319087,-72.648683,2023-06-03,,eBird - Casual Observation,,0,,,1
S138551847,Gray Catbird,Dumetella carolinensis,28000,X,US-MA,Middlesex,L24507877,Drumlin Farm,42.407756,-71.326137,2023-05-20,,eBird - Casual Observation,,0,,,1
S186101268,Brown Thrasher,Toxostoma rufum,28037,X,US-NY,New York,L34495286,Grandmas House,40.777075,-73.984293,2024-07-08,,eBird - Casual Observation,,0,,,1
S139207458,Northern Mockingbird,Mimus polyglottos,28114,X,US-MA,Middlesex,L24644719,Cambridge,42.364769,-71.081601,2023-05-25,,eBird - Casual Observation,,0,,,1
S126477867,Northern Mockingbird,Mimus polyglottos,28114,X,US-MA,Middlesex,L22261063,Canal Next To Work,42.363031,-71.078904,2023-01-19,,eBird - Casual Observation,,0,,,1
S142362224,Northern Mockingbird,Mimus polyglottos,28114,X,US-MA,Middlesex,L24646833,Kendall,42.363101,-71.080855,2023-06-22,,eBird - Casual Observation,,0,,,1
S264945911,Northern Mockingbird,Mimus polyglottos,28114,X,US-MA,Middlesex,L50995879,Prime Storage,42.374308,-71.08738,2025-08-04,05:38 AM,eBird - Casual Observation,,0,,,1
S228446371,Northern Mockingbird,Mimus polyglottos,28114,X,US-CT,New London,L43249982,Ridge Above Hope In The Wall Beach,41.320199,-72.197717,2025-04-23,,eBird - Casual Observation,,0,,,1
S264063231,Northern Mockingbird,Mimus polyglottos,28114,X,US-MA,Suffolk,L50786065,Trillium Brewery,42.343672,-71.103051,2025-07-31,04:12 PM,eBird - Casual Observation,,0,,,1
S148901059,Eastern Bluebird,Sialia sialis,28126,X,US-MA,Essex,L22704057,Mass Audubon,42.632174,-70.920697,2023-09-03,,eBird - Casual Observation,,0,,,1
S248089706,Eastern Bluebird,Sialia sialis,28126,X,US-MA,Essex,L22704057,Mass Audubon,42.632174,-70.920697,2025-06-08,,eBird - Casual Observation,,0,,,1
S184612291,Wood Thrush,Hylocichla mustelina,28347,X,US-MA,Essex,L34124479,Ipswich Audobon,42.633496,-70.915788,2024-06-30,02:33 PM,eBird - Casual Observation,,0,,,1
S242094431,Eurasian Blackbird,Turdus merula,28500,X,DK-02,Rudersdal,L45850245,Train Stop,55.821036,12.572833,2025-05-24,09:07 PM,eBird - Casual Observation,,0,,,1
S132162962,American Robin,Turdus migratorius,28633,X,US-MA,Suffolk,L23290557,Long warf,42.362159,-71.051868,2023-03-29,,eBird - Casual Observation,,0,,,1
S136327832,American Robin,Turdus migratorius,28633,X,US-NY,Suffolk,L24083254,Wine,41.081954,-72.424833,2023-05-06,,eBird - Casual Observation,,0,,,1
S248090429,Cedar Waxwing,Bombycilla cedrorum,29888,X,US-MA,Essex,L22704057,Mass Audubon,42.632174,-70.920697,2025-06-08,09:33 AM,eBird - Casual Observation,,0,,,1
S248090646,Cedar Waxwing,Bombycilla cedrorum,29888,X,US-MA,Essex,L22704057,Mass Audubon,42.632174,-70.920697,2025-06-08,09:33 AM,eBird - Casual Observation,,0,,,1
S140371534,Cedar Waxwing,Bombycilla cedrorum,29888,X,US-MA,Hampshire,L24913108,Smith College,42.31946,-72.64632,2023-06-03,,eBird - Casual Observation,,0,,,1
S180651554,Cedar Waxwing,Bombycilla cedrorum,29888,X,US-MA,Middlesex,L31097613,Cambridge,42.369705,-71.068427,2024-06-10,04:31 PM,eBird - Casual Observation,,0,,,1
S247084198,House Sparrow,Passer domesticus,31534,X,US-MA,Middlesex,L32450190,Cambridge,42.372441,-71.074891,2025-06-05,,eBird - Casual Observation,,0,,,1
S164817554,House Sparrow,Passer domesticus,31534,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2024-03-14,,eBird - Casual Observation,,0,,,1
S114440688,House Sparrow,Passer domesticus,31534,X,US-MA,Suffolk,L19989473,Boston East,42.373746,-71.041674,2022-07-04,,eBird - Casual Observation,,0,,,1
S274082199,House Sparrow,Passer domesticus,31534,X,US-MA,Suffolk,L52977353,Koi Pond,42.338979,-71.08691,2025-09-18,01:33 PM,eBird - Casual Observation,,0,,,1
S230263609,Eurasian Tree Sparrow,Passer montanus,31603,X,JP-14,Yokohama,L43601786,Bridge,35.451874,139.6388,2025-04-28,,eBird - Casual Observation,,0,,,1
S233275844,White Wagtail,Motacilla alba,31720,X,JP-13,Shinjuku City,L44157009,Cafe In Park,35.691551,139.689541,2025-05-05,,eBird - Casual Observation,,0,,,1
S114440620,House Finch,Haemorhous mexicanus,32310,X,US-MA,Suffolk,L19989473,Boston East,42.373746,-71.041674,2022-07-04,,eBird - Casual Observation,,0,,,1
S130512031,House Finch,Haemorhous mexicanus,32310,X,US-MA,Suffolk,L19989473,Boston East,42.373746,-71.041674,2023-03-09,,eBird - Casual Observation,,0,,,1
S233285951,Oriental Greenfinch,Chloris sinica,32343,X,JP-13,Chiyoda City,L44158872,Street Overlooking,35.695024,139.750534,2025-05-05,,eBird - Casual Observation,,0,,,1
S147048705,American Goldfinch,Spinus tristis,32617,X,US-ME,Cumberland,L26533496,Cape Elizabeth,43.646106,-70.239802,2023-08-12,,eBird - Casual Observation,,0,,,1
S179883756,American Goldfinch,Spinus tristis,32617,X,US-MA,Middlesex,L32960620,Hurly St Community garden,42.368737,-71.082965,2024-06-07,,eBird - Casual Observation,,0,,,1
S147424272,American Goldfinch,Spinus tristis,32617,X,US-MA,Middlesex,L26613148,Kendall,42.366621,-71.079849,2023-08-16,,eBird - Casual Observation,,0,,,1
S234158735,American Goldfinch,Spinus tristis,32617,X,US-MA,Middlesex,L44314402,Microcenter Bridge,42.356098,-71.113619,2025-05-07,09:15 AM,eBird - Casual Observation,,0,,,1
S208393554,American Goldfinch,Spinus tristis,32617,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2025-01-07,,eBird - Casual Observation,,0,,,1
S114575154,American Goldfinch,Spinus tristis,32617,X,US-MA,Suffolk,L20020871,Boston East,42.374687,-71.040224,2022-07-07,,eBird - Casual Observation,,0,,,1
S154562976,American Goldfinch,Spinus tristis,32617,X,US-MA,Suffolk,L27962990,ISEC,42.337709,-71.086677,2023-11-16,,eBird - Casual Observation,,0,,,1
S169304337,Chipping Sparrow,Spizella passerina,32990,X,US-MA,Middlesex,L30760249,Tufts,42.40664,-71.118107,2024-04-19,,eBird - Casual Observation,,0,,,1
S171724344,Chipping Sparrow,Spizella passerina,32990,X,US-MA,Middlesex,L31221267,Tufts,42.401899,-71.116959,2024-05-03,,eBird - Casual Observation,,0,,,1
S139477278,Chipping Sparrow,Spizella passerina,32990,X,US-MA,Suffolk,L24707824,Harvard Audobon,42.299898,-71.12492,2023-05-27,,eBird - Casual Observation,,0,,,1
S136327651,Chipping Sparrow,Spizella passerina,32990,X,US-NY,Suffolk,L24083254,Wine,41.081954,-72.424833,2023-05-06,,eBird - Casual Observation,,0,,,1
S175128157,Dark-eyed Junco,Junco hyemalis,33124,X,US-CA,Los Angeles,L31895164,Moms House,34.23504,-118.226355,2024-05-17,,eBird - Casual Observation,,0,,,1
S151814966,Dark-eyed Junco,Junco hyemalis,33124,X,US-MA,Worcester,L27450434,Watchusett Audobon,42.458196,-71.905028,2023-10-09,,eBird - Casual Observation,,0,,,1
S171030241,White-throated Sparrow,Zonotrichia albicollis,33201,X,US-MA,Middlesex,L31097613,Cambridge,42.369705,-71.068427,2024-04-29,,eBird - Casual Observation,,0,,,1
S207355521,White-throated Sparrow,Zonotrichia albicollis,33201,X,US-MA,Middlesex,L39037426,Cemetery Pond,42.375496,-71.140903,2024-12-31,02:07 PM,eBird - Casual Observation,,0,,,1
S283465220,White-throated Sparrow,Zonotrichia albicollis,33201,X,US-MA,Middlesex,L54904818,East Cambridge,42.370396,-71.084028,2025-11-08,09:00 AM,eBird - Casual Observation,,0,,,1
S228992297,White-throated Sparrow,Zonotrichia albicollis,33201,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2025-04-24,,eBird - Casual Observation,,0,,,1
S207057555,White-throated Sparrow,Zonotrichia albicollis,33201,X,US-NY,New York,L38970127,Lincoln towers,40.775862,-73.984544,2024-12-29,11:29 AM,eBird - Casual Observation,,0,,,1
S154221948,Savannah Sparrow,Passerculus sandwichensis,33244,X,US-MA,Plymouth,L27903018,Dan Webster,42.086831,-70.680279,2023-11-11,,eBird - Casual Observation,,0,,,1
S148904541,Song Sparrow,Melospiza melodia,33277,X,US-MA,Essex,L26922521,Ipswich,42.635884,-70.916279,2023-09-03,,eBird - Casual Observation,,0,,,1
S201661713,Song Sparrow,Melospiza melodia,33277,X,US-MA,Middlesex,L37873501,Rei,42.371706,-71.085561,2024-11-06,,eBird - Casual Observation,,0,,,1
S148809301,Song Sparrow,Melospiza melodia,33277,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2023-09-02,,eBird - Casual Observation,,0,,,1
S155679230,Song Sparrow,Melospiza melodia,33277,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2023-12-03,,eBird - Casual Observation,,0,,,1
S205624323,Song Sparrow,Melospiza melodia,33277,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2024-12-16,,eBird - Casual Observation,,0,,,1
S296707356,Song Sparrow,Melospiza melodia,33277,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2026-01-28,,eBird - Casual Observation,,0,,,1
S227830705,Swamp Sparrow,Melospiza georgiana,33315,X,US-MA,Middlesex,L43132119,Reeds At Cambridge Crossing,42.371726,-71.073298,2025-04-21,10:01 AM,eBird - Casual Observation,,0,,,1
S262809523,Eastern Towhee,Pipilo erythrophthalmus,33415,X,US-MA,Essex,L50483039,Boardwalk,42.745042,-70.795551,2025-07-26,08:33 AM,eBird - Casual Observation,,0,,,1
S185909904,Eastern Towhee,Pipilo erythrophthalmus,33415,X,US-NY,Suffolk,L34448305,North fork Audobon,41.107796,-72.380626,2024-07-07,04:10 PM,eBird - Casual Observation,,0,,,1
S184609679,Baltimore Oriole,Icterus galbula,33770,X,US-MA,Essex,L26922521,Ipswich,42.635884,-70.916279,2024-06-30,,eBird - Casual Observation,,0,,,1
S128988081,Red-winged Blackbird,Agelaius phoeniceus,33779,X,US-MA,Essex,L22704057,Mass Audubon,42.632174,-70.920697,2023-02-19,,eBird - Casual Observation,,0,,,1
S183837959,Red-winged Blackbird,Agelaius phoeniceus,33779,X,US-MA,Suffolk,L33929151,North Point Park,42.367677,-71.066992,2024-06-26,,eBird - Casual Observation,,0,,,1
S248106841,Brown-headed Cowbird,Molothrus ater,33833,X,US-MA,Essex,L22700624,Ipswich Nature sanctuary,42.628911,-70.918067,2025-06-08,10:02 AM,eBird - Casual Observation,,0,,,1
S148384912,Common Grackle,Quiscalus quiscula,33853,X,US-MA,Middlesex,L26817099,Kimball farm,42.550377,-71.459786,2023-08-29,,eBird - Casual Observation,,0,,,1
S136377625,Common Grackle,Quiscalus quiscula,33853,X,US-NY,Suffolk,L24093454,Bryan’s House,40.725573,-73.080235,2023-05-06,,eBird - Casual Observation,,0,,,1
S132627268,Common Grackle,Quiscalus quiscula,33853,X,US-MA,Suffolk,L23376372,Long Warf,42.360924,-71.051885,2023-04-03,,eBird - Casual Observation,,0,,,1
S141109102,Common Grackle,Quiscalus quiscula,33853,X,US-MA,Suffolk,L25085281,North End,42.370025,-71.063361,2023-06-10,,eBird - Casual Observation,,0,,,1
S188393172,Ovenbird,Seiurus aurocapilla,33946,X,US-MA,Middlesex,L35056328,MassAudubon Nashoba brook,42.549162,-71.433338,2024-07-23,11:53 AM,eBird - Casual Observation,,0,,,1
S246304279,Ovenbird,Seiurus aurocapilla,33946,X,US-MA,Suffolk,L46736785,Pru,42.346775,-71.082498,2025-06-03,,eBird - Casual Observation,,0,,,1
S248154412,Northern Waterthrush,Parkesia noveboracensis,33953,X,US-MA,Essex,L26922521,Ipswich,42.635884,-70.916279,2025-06-08,,eBird - Casual Observation,,0,,,1
S262813156,American Redstart,Setophaga ruticilla,34058,X,US-MA,Essex,L50484152,Marsh Walk Boardwalk,42.745047,-70.798163,2025-07-26,,eBird - Casual Observation,,0,,,1
S184602138,Northern Yellow Warbler,Setophaga aestiva,34087,X,US-MA,Essex,L34121637,Ipswich Audobon,42.631289,-70.917699,2024-06-30,,eBird - Casual Observation,,0,,,1
S234148988,Blackpoll Warbler,Setophaga striata,34138,X,US-MA,Middlesex,L25527131,Micro center,42.357143,-71.114483,2025-05-07,08:39 AM,eBird - Casual Observation,,0,,,1
S197639945,Yellow-rumped Warbler,Setophaga coronata,34159,X,US-MA,Essex,L37088121,Mass Audubon Ipswich,42.627076,-70.91873,2024-10-05,01:47 PM,eBird - Casual Observation,,0,,,1
S220034458,Yellow-rumped Warbler,Setophaga coronata,34159,X,US-MA,Plymouth,L41519376,Audubon,41.909839,-70.569518,2025-03-22,,eBird - Casual Observation,,0,,,1
S177333164,Scarlet Tanager,Piranga olivacea,34436,X,US-MA,Middlesex,L32380761,Broadmore,42.24953,-71.337608,2024-05-26,,eBird - Casual Observation,,0,,,1
S148904750,Northern Cardinal,Cardinalis cardinalis,34515,X,US-MA,Essex,L26922521,Ipswich,42.635884,-70.916279,2023-09-03,,eBird - Casual Observation,,0,,,1
S164817571,Northern Cardinal,Cardinalis cardinalis,34515,X,US-MA,Middlesex,L23488569,Silva Park,42.370836,-71.081581,2024-03-14,,eBird - Casual Observation,,0,,,1
S129697822,Northern Cardinal,Cardinalis cardinalis,34515,X,US-MA,Suffolk,L22823505,Belle Isle March,42.389975,-70.996099,2023-02-26,,eBird - Casual Observation,,0,,,1
S248162877,Rose-breasted Grosbeak,Pheucticus ludovicianus,34557,X,US-MA,Essex,L26921811,Ipswich,42.633881,-70.91871,2025-06-08,11:42 AM,eBird - Casual Observation,,0,,,1
